Date,Store_ID,Region,Category,Seasonality,Promotion,Weather_Condition,total_sales,total_units,avg_inventory,avg_demand,avg_discount,Month,Year
26-07-2024,S004,West,Furniture,Summer,0,Snowy,41803.17,348,180.5714,59.5714,7.285714286,7,2024
26-07-2024,S003,East,Furniture,Summer,0,Sunny,31003.48,232,402,84.6667,5.333333333,7,2024
26-07-2024,S003,East,Clothing,Summer,0,Sunny,14446.02,162,140.5,102.5,7.5,7,2024
26-07-2024,S003,East,Groceries,Summer,0,Sunny,48050.25,686,331.1667,131,3.166666667,7,2024
26-07-2024,S003,East,Electronics,Summer,0,Sunny,22489.93,230,119,118.5,5,7,2024
26-07-2024,S005,North,Clothing,Summer,0,Snowy,795.96,44,195,70,10,7,2024
26-07-2024,S005,North,Toys,Summer,0,Snowy,12398.82,348,191,99.5,5.5,7,2024
26-07-2024,S005,North,Groceries,Summer,0,Snowy,40173.92,704,345.5,104.5,3.875,7,2024
26-07-2024,S005,North,Furniture,Summer,0,Snowy,26430.25,157,151,106.5,3,7,2024
26-07-2024,S005,North,Electronics,Summer,0,Snowy,9841.63,179,207,108.5,1,7,2024
26-07-2024,S002,South,Electronics,Summer,0,Snowy,37110.33,364,535.6667,112.3333,2.333333333,7,2024
26-07-2024,S001,North,Furniture,Summer,0,Snowy,25831.8,222,294,60.25,6.25,7,2024
26-07-2024,S001,North,Groceries,Summer,0,Snowy,21596.03,391,452.1667,72.5,3.166666667,7,2024
26-07-2024,S001,North,Toys,Summer,0,Snowy,8270.11,260,239.3333,100.6667,6.666666667,7,2024
26-07-2024,S001,North,Clothing,Summer,0,Snowy,21240.12,306,233.3333,111.6667,4.333333333,7,2024
26-07-2024,S001,North,Electronics,Summer,0,Snowy,14414.5,186,260.6667,82,9.666666667,7,2024
26-07-2024,S002,South,Groceries,Summer,0,Snowy,29013.8,544,212.5714,91.1429,5.142857143,7,2024
26-07-2024,S002,South,Toys,Summer,0,Snowy,7151.86,275,363.3333,85.3333,6.666666667,7,2024
26-07-2024,S003,East,Toys,Summer,0,Sunny,10863.48,313,369.3333,113.3333,5.333333333,7,2024
26-07-2024,S002,South,Furniture,Summer,0,Snowy,12523.05,85,335,78,1,7,2024
26-07-2024,S002,South,Clothing,Summer,0,Snowy,24867.58,296,176,115.3333,8.333333333,7,2024
27-07-2024,S004,West,Clothing,Summer,0,Snowy,37996.4,434,333.8,118.8,6.4,7,2024
27-07-2024,S004,West,Groceries,Summer,0,Snowy,20464.17,650,346.1429,103,4,7,2024
27-07-2024,S004,West,Electronics,Summer,0,Snowy,12376,104,189,90,1,7,2024
27-07-2024,S004,West,Furniture,Summer,0,Snowy,26856.22,221,197.8,50.2,7.2,7,2024
27-07-2024,S003,East,Furniture,Summer,0,Sunny,2871.05,35,264,50,10,7,2024
27-07-2024,S003,East,Clothing,Summer,0,Sunny,15557.76,162,136,106,8.5,7,2024
27-07-2024,S003,East,Groceries,Summer,0,Sunny,54532.34,873,315.625,129.625,3.75,7,2024
27-07-2024,S005,North,Clothing,Summer,0,Snowy,890.56,46,214,71,10,7,2024
27-07-2024,S003,East,Electronics,Summer,0,Sunny,29666.81,231,115.5,123,3,7,2024
27-07-2024,S005,North,Toys,Summer,0,Snowy,12676.67,368,181.75,101.5,5,7,2024
27-07-2024,S005,North,Groceries,Summer,0,Snowy,36302.86,780,299.5556,98.3333,4.444444444,7,2024
27-07-2024,S005,North,Furniture,Summer,0,Snowy,30187.42,192,219.6667,80.6667,5.333333333,7,2024
27-07-2024,S005,North,Electronics,Summer,0,Snowy,3938.4,48,259,70,1,7,2024
27-07-2024,S002,South,Electronics,Summer,0,Snowy,29892.84,261,620,126,3,7,2024
27-07-2024,S001,North,Furniture,Summer,0,Snowy,19685.64,162,271,59.6667,6.666666667,7,2024
27-07-2024,S001,North,Groceries,Summer,0,Snowy,14371.55,305,480.2,70.8,3.6,7,2024
27-07-2024,S001,North,Toys,Summer,0,Snowy,8283.12,308,195.75,92,7.25,7,2024
27-07-2024,S001,North,Clothing,Summer,0,Snowy,13646.92,170,130,98.5,1.5,7,2024
27-07-2024,S001,North,Electronics,Summer,0,Snowy,5139.4,70,345,113,10,7,2024
27-07-2024,S002,South,Toys,Summer,0,Snowy,6568.37,268,368.6667,86,7,7,2024
27-07-2024,S002,South,Groceries,Summer,0,Snowy,18611.11,387,105.4,92,5.4,7,2024
27-07-2024,S003,East,Toys,Summer,0,Sunny,11499.68,350,366,116.3333,5.333333333,7,2024
27-07-2024,S002,South,Furniture,Summer,0,Snowy,11512.2,84,302,81,1,7,2024
27-07-2024,S002,South,Clothing,Summer,0,Snowy,27315.36,383,331,111,6,7,2024
28-07-2024,S004,West,Clothing,Summer,0,Snowy,37059.83,439,316.2,115,6.6,7,2024
28-07-2024,S004,West,Groceries,Summer,0,Snowy,21411.07,626,338.1429,101.5714,3.857142857,7,2024
28-07-2024,S004,West,Electronics,Summer,0,Snowy,12988.68,102,196,91,1,7,2024
28-07-2024,S003,East,Furniture,Summer,0,Sunny,27578.72,223,386.3333,87,5.333333333,7,2024
28-07-2024,S003,East,Clothing,Summer,0,Sunny,14168.46,154,139.5,109,7,7,2024
28-07-2024,S003,East,Groceries,Summer,0,Sunny,69943.25,1026,322.8889,128.3333,4.444444444,7,2024
28-07-2024,S003,East,Electronics,Summer,0,Sunny,43797.24,360,128.3333,121.3333,3.666666667,7,2024
28-07-2024,S004,West,Furniture,Summer,0,Snowy,29801.07,242,215,54.2,7,7,2024
28-07-2024,S005,North,Clothing,Summer,0,Snowy,683.28,39,197,67,9,7,2024
28-07-2024,S005,North,Toys,Summer,0,Snowy,8192.66,233,167.3333,90.3333,7,7,2024
28-07-2024,S005,North,Groceries,Summer,0,Snowy,36702.06,674,311,90.75,4.125,7,2024
28-07-2024,S005,North,Furniture,Summer,0,Snowy,30089.51,181,202,90,5.666666667,7,2024
28-07-2024,S005,North,Electronics,Summer,0,Snowy,9857.96,170,209.5,107,1,7,2024
28-07-2024,S002,South,Electronics,Summer,0,Snowy,34344.25,344,558,113.3333,2.666666667,7,2024
28-07-2024,S001,North,Furniture,Summer,0,Snowy,26277.55,215,288,64.25,6,7,2024
28-07-2024,S001,North,Toys,Summer,0,Snowy,8626.4,322,204.5,94,7.75,7,2024
28-07-2024,S001,North,Groceries,Summer,0,Snowy,17802.95,322,527.6,72,1.8,7,2024
28-07-2024,S001,North,Clothing,Summer,0,Snowy,22226.11,325,229.3333,114,3.666666667,7,2024
28-07-2024,S001,North,Electronics,Summer,0,Snowy,14085.96,188,266,81,10.33333333,7,2024
28-07-2024,S002,South,Groceries,Summer,0,Snowy,33455.77,611,203.75,93.375,5.875,7,2024
28-07-2024,S002,South,Toys,Summer,0,Snowy,5359.54,186,457.5,92,10,7,2024
28-07-2024,S003,East,Toys,Summer,0,Sunny,12704.58,338,378,111.3333,5.333333333,7,2024
28-07-2024,S002,South,Furniture,Summer,0,Snowy,11362.74,93,330,88,1,7,2024
28-07-2024,S002,South,Clothing,Summer,0,Snowy,27435.99,341,395.25,105,6,7,2024
29-07-2024,S004,West,Clothing,Summer,0,Snowy,31776.97,363,260.5,120.5,5.5,7,2024
29-07-2024,S004,West,Groceries,Summer,0,Snowy,22488.04,659,354,104.7143,4,7,2024
29-07-2024,S003,East,Furniture,Summer,0,Sunny,29558,218,380.3333,84,5,7,2024
29-07-2024,S003,East,Clothing,Summer,0,Sunny,14209.23,146,142.5,107.5,7.5,7,2024
29-07-2024,S003,East,Groceries,Summer,0,Sunny,63334.14,872,334.125,129.125,4.875,7,2024
29-07-2024,S003,East,Electronics,Summer,0,Sunny,14157.85,133,163,120,5,7,2024
29-07-2024,S004,West,Furniture,Summer,0,Snowy,38316.61,295,187.3333,59.5,6.833333333,7,2024
29-07-2024,S005,North,Clothing,Summer,0,Snowy,845.24,44,202,70,11,7,2024
29-07-2024,S005,North,Toys,Summer,0,Snowy,12564.28,364,178.25,102.75,5.75,7,2024
29-07-2024,S005,North,Groceries,Summer,0,Snowy,43060.51,862,295,99.6,3.9,7,2024
29-07-2024,S005,North,Furniture,Summer,0,Snowy,28082.7,157,145.5,105,3,7,2024
29-07-2024,S005,North,Electronics,Summer,0,Snowy,10191.29,178,203.5,105.5,2,7,2024
29-07-2024,S002,South,Electronics,Summer,0,Snowy,37806.38,364,540.6667,114.6667,2.666666667,7,2024
29-07-2024,S001,North,Furniture,Summer,0,Snowy,19697.86,159,287.6667,56,6.666666667,7,2024
29-07-2024,S001,North,Groceries,Summer,0,Snowy,15459.28,319,503.4,73.4,3.6,7,2024
29-07-2024,S001,North,Toys,Summer,0,Snowy,5641.26,233,251.6667,89.3333,8,7,2024
29-07-2024,S001,North,Clothing,Summer,0,Snowy,21853.3,314,225,114,4,7,2024
29-07-2024,S001,North,Electronics,Summer,0,Snowy,6133.66,103,284.5,80,10,7,2024
29-07-2024,S002,South,Groceries,Summer,0,Snowy,31469.42,561,226.4286,93.4286,5.428571429,7,2024
29-07-2024,S003,East,Toys,Summer,0,Sunny,11512.02,342,379,109.6667,5.333333333,7,2024
29-07-2024,S002,South,Furniture,Summer,0,Snowy,11147.69,79,319,84,1,7,2024
29-07-2024,S002,South,Clothing,Summer,0,Snowy,26169.69,346,148,126,7.75,7,2024
29-07-2024,S002,South,Toys,Summer,0,Snowy,3396.82,133,409,101,10,7,2024
30-07-2024,S004,West,Clothing,Summer,0,Snowy,36015.12,416,329.6,119.6,6.2,7,2024
30-07-2024,S004,West,Groceries,Summer,0,Snowy,21651.43,642,334.8571,99.8571,4.285714286,7,2024
30-07-2024,S004,West,Electronics,Summer,0,Snowy,11679.03,99,195,88,1,7,2024
30-07-2024,S004,West,Furniture,Summer,0,Snowy,34561.32,297,144.3333,62,6.833333333,7,2024
30-07-2024,S003,East,Furniture,Summer,0,Sunny,14002.17,111,254,81.5,7.5,7,2024
30-07-2024,S003,East,Clothing,Summer,0,Sunny,14510,150,142.5,104.5,7.5,7,2024
30-07-2024,S003,East,Groceries,Summer,0,Sunny,64713.39,914,355,125.75,5,7,2024
30-07-2024,S003,East,Electronics,Summer,0,Sunny,24121.95,238,130,115.5,5,7,2024
30-07-2024,S005,North,Clothing,Summer,0,Snowy,769.56,44,190,72,10,7,2024
30-07-2024,S005,North,Toys,Summer,0,Snowy,11115.35,308,186.6667,110,3.333333333,7,2024
30-07-2024,S005,North,Groceries,Summer,0,Snowy,35513.13,796,239.8889,103.2222,4.444444444,7,2024
30-07-2024,S005,North,Furniture,Summer,0,Snowy,30176.68,186,211.6667,91,5.333333333,7,2024
30-07-2024,S005,North,Electronics,Summer,0,Snowy,10031.96,173,215,102.5,1,7,2024
30-07-2024,S002,South,Electronics,Summer,0,Snowy,36829.03,353,541.6667,111.3333,2.333333333,7,2024
30-07-2024,S001,North,Furniture,Summer,0,Snowy,26224.48,221,293.5,60.75,6.25,7,2024
30-07-2024,S001,North,Groceries,Summer,0,Snowy,13778.45,294,485.2,72.4,3.6,7,2024
30-07-2024,S001,North,Toys,Summer,0,Snowy,8342.91,323,197,92.25,7.25,7,2024
30-07-2024,S001,North,Clothing,Summer,0,Snowy,23606.94,320,227.3333,110.3333,4,7,2024
30-07-2024,S001,North,Electronics,Summer,0,Snowy,14280.28,191,251,84.3333,10.33333333,7,2024
30-07-2024,S002,South,Groceries,Summer,0,Snowy,31491.28,582,211,93.625,5.625,7,2024
30-07-2024,S002,South,Toys,Summer,0,Snowy,6816.37,274,361.3333,84.6667,7,7,2024
30-07-2024,S003,East,Toys,Summer,0,Sunny,11669.13,325,390.3333,119.6667,5,7,2024
30-07-2024,S002,South,Furniture,Summer,0,Snowy,11479.65,87,342,80,1,7,2024
30-07-2024,S002,South,Clothing,Summer,0,Snowy,24170.49,313,384.75,108,5,7,2024
31-07-2024,S004,West,Clothing,Summer,0,Snowy,26504.14,338,362,112.75,7.75,7,2024
31-07-2024,S004,West,Groceries,Summer,0,Snowy,22874.21,647,341.7143,101.5714,4,7,2024
31-07-2024,S004,West,Electronics,Summer,0,Snowy,10224.77,97,208,100,3,7,2024
31-07-2024,S004,West,Furniture,Summer,0,Snowy,43302.42,352,182,58,7.285714286,7,2024
31-07-2024,S003,East,Furniture,Summer,0,Sunny,29215.75,225,390.6667,89.3333,5.333333333,7,2024
31-07-2024,S003,East,Clothing,Summer,0,Sunny,15285.99,159,141,110.5,8,7,2024
31-07-2024,S003,East,Groceries,Summer,0,Sunny,61070.41,951,267.5,126.375,4.25,7,2024
31-07-2024,S003,East,Electronics,Summer,0,Sunny,44308.79,375,131,117.6667,3.666666667,7,2024
31-07-2024,S005,North,Clothing,Summer,0,Snowy,750.96,42,209,69,10,7,2024
31-07-2024,S005,North,Toys,Summer,0,Snowy,12242.04,359,176.25,99.25,5.25,7,2024
31-07-2024,S005,North,Groceries,Summer,0,Snowy,44414.03,887,297.7,101.8,3.8,7,2024
31-07-2024,S005,North,Furniture,Summer,0,Snowy,29832.64,182,210,89.3333,5.333333333,7,2024
31-07-2024,S005,North,Electronics,Summer,0,Snowy,8815.84,160,213,108,1,7,2024
31-07-2024,S002,South,Electronics,Summer,0,Snowy,36639.24,346,557,111,2,7,2024
31-07-2024,S001,North,Furniture,Summer,0,Snowy,15439.35,149,224,59,7,7,2024
31-07-2024,S001,North,Groceries,Summer,0,Snowy,22089.35,396,486.1667,73.5,3.166666667,7,2024
31-07-2024,S001,North,Toys,Summer,0,Snowy,8788.9,317,199,91.25,7.25,7,2024
31-07-2024,S001,North,Clothing,Summer,0,Snowy,21451.88,308,219,113.3333,4,7,2024
31-07-2024,S001,North,Electronics,Summer,0,Snowy,13024.17,196,262.6667,78.3333,10,7,2024
31-07-2024,S002,South,Groceries,Summer,0,Snowy,33651.37,611,208,90,6.125,7,2024
31-07-2024,S002,South,Toys,Summer,0,Snowy,6532.4,269,362.3333,89.3333,7.333333333,7,2024
31-07-2024,S003,East,Toys,Summer,0,Sunny,11061.73,318,390.3333,111.6667,5.333333333,7,2024
31-07-2024,S002,South,Furniture,Summer,0,Snowy,12396.63,87,322,79,1,7,2024
31-07-2024,S002,South,Clothing,Summer,0,Snowy,9791.99,127,591,84,3,7,2024
01-08-2024,S004,West,Groceries,Summer,0,Snowy,22478.15,649,345.7143,100.2857,3.857142857,8,2024
01-08-2024,S004,West,Electronics,Summer,0,Snowy,11933.48,106,215,95,1,8,2024
01-08-2024,S004,West,Clothing,Summer,0,Snowy,31081.01,363,367.5,118.5,7.75,8,2024
01-08-2024,S004,West,Furniture,Summer,0,Snowy,38203.76,306,156.8333,61.8333,6.5,8,2024
01-08-2024,S003,East,Furniture,Summer,0,Sunny,18127.37,144,422.5,69.5,5,8,2024
01-08-2024,S003,East,Clothing,Summer,0,Sunny,15406.68,160,141.5,104,7.5,8,2024
01-08-2024,S003,East,Groceries,Summer,0,Sunny,54965.99,866,343.25,122,4.75,8,2024
01-08-2024,S003,East,Electronics,Summer,0,Sunny,44788.09,375,129.6667,121,3.666666667,8,2024
01-08-2024,S005,North,Clothing,Summer,0,Snowy,763.2,45,206,76,10,8,2024
01-08-2024,S005,North,Toys,Summer,0,Snowy,8450.83,233,164,91.6667,6.333333333,8,2024
01-08-2024,S005,North,Groceries,Summer,0,Snowy,42061.05,880,285.5,99.5,4,8,2024
01-08-2024,S005,North,Furniture,Summer,0,Snowy,31349.86,190,226,84.3333,5.333333333,8,2024
01-08-2024,S005,North,Electronics,Summer,0,Snowy,3321,50,251,72,1,8,2024
01-08-2024,S002,South,Electronics,Summer,0,Snowy,30450.42,269,644,119.5,3,8,2024
01-08-2024,S001,North,Furniture,Summer,0,Snowy,26008.24,213,300.75,63,6.25,8,2024
01-08-2024,S001,North,Toys,Summer,0,Snowy,8879.12,322,193.5,95.25,7.5,8,2024
01-08-2024,S001,North,Groceries,Summer,0,Snowy,9909.82,226,569.5,72.25,2,8,2024
01-08-2024,S001,North,Clothing,Summer,0,Snowy,24446.85,335,230.6667,111.3333,4,8,2024
01-08-2024,S001,North,Electronics,Summer,0,Snowy,13789.57,194,273.6667,78.3333,10.33333333,8,2024
01-08-2024,S002,South,Toys,Summer,0,Snowy,7096.65,273,382.3333,82,7.333333333,8,2024
01-08-2024,S002,South,Groceries,Summer,0,Snowy,28201.46,556,159.8571,93.2857,6.285714286,8,2024
01-08-2024,S003,East,Toys,Summer,0,Sunny,11040.44,337,401,115.6667,5,8,2024
01-08-2024,S002,South,Clothing,Summer,0,Snowy,25667.01,327,399.5,102.25,6.5,8,2024
02-08-2024,S004,West,Clothing,Summer,0,Snowy,35963.37,428,325.2,120.4,6.4,8,2024
02-08-2024,S004,West,Groceries,Summer,0,Snowy,19050.25,543,307.5,96.6667,3.166666667,8,2024
02-08-2024,S004,West,Electronics,Summer,0,Snowy,12178.8,102,202,94,1,8,2024
02-08-2024,S004,West,Furniture,Summer,0,Snowy,32173.6,258,155.8,64,7.2,8,2024
02-08-2024,S003,East,Furniture,Summer,0,Sunny,30277.36,222,387,89,5.333333333,8,2024
02-08-2024,S003,East,Clothing,Summer,0,Sunny,15248.3,165,144.5,99.5,7.5,8,2024
02-08-2024,S003,East,Groceries,Summer,0,Sunny,60050.77,876,354.375,129.375,4.625,8,2024
02-08-2024,S003,East,Electronics,Summer,0,Sunny,40778.89,362,136.3333,120,3.666666667,8,2024
02-08-2024,S005,North,Clothing,Summer,0,Snowy,824.4,45,224,74,10,8,2024
02-08-2024,S005,North,Toys,Summer,0,Snowy,11278.25,308,165.3333,111.6667,5.666666667,8,2024
02-08-2024,S005,North,Groceries,Summer,0,Snowy,35941.91,783,299.8889,97.1111,4.222222222,8,2024
02-08-2024,S005,North,Furniture,Summer,0,Snowy,3933.72,36,370,52,11,8,2024
02-08-2024,S005,North,Electronics,Summer,0,Snowy,3825.92,49,287,72,1,8,2024
02-08-2024,S002,South,Electronics,Summer,0,Snowy,33102.33,346,551,112,2.333333333,8,2024
02-08-2024,S001,North,Furniture,Summer,0,Snowy,25794.36,216,285,61.5,6.25,8,2024
02-08-2024,S001,North,Groceries,Summer,0,Snowy,17092.66,332,442.4,70.6,3.6,8,2024
02-08-2024,S001,North,Toys,Summer,0,Snowy,8692.89,315,187.5,91.75,7.25,8,2024
02-08-2024,S001,North,Clothing,Summer,0,Snowy,22923.95,320,238.3333,113.6667,4.666666667,8,2024
02-08-2024,S001,North,Electronics,Summer,0,Snowy,13779.44,186,269.3333,82.3333,10,8,2024
02-08-2024,S002,South,Groceries,Summer,0,Snowy,25436.44,446,241.6667,87.3333,5.833333333,8,2024
02-08-2024,S002,South,Toys,Summer,0,Snowy,3312.12,138,373,72,5.5,8,2024
02-08-2024,S003,East,Toys,Summer,0,Sunny,12031.56,342,367.6667,114.6667,5,8,2024
02-08-2024,S002,South,Furniture,Summer,0,Snowy,13034.56,92,325,80,1,8,2024
02-08-2024,S002,South,Clothing,Summer,0,Snowy,23595.92,326,383.5,112,5.25,8,2024
03-08-2024,S004,West,Groceries,Summer,0,Snowy,18039.15,524,304.8333,90.5,3,8,2024
03-08-2024,S004,West,Electronics,Summer,0,Snowy,12859.56,108,207,83,1,8,2024
03-08-2024,S004,West,Clothing,Summer,0,Snowy,29076.69,341,340.25,115,7.25,8,2024
03-08-2024,S003,East,Furniture,Summer,0,Sunny,14184.36,125,254.5,87.5,7,8,2024
03-08-2024,S003,East,Clothing,Summer,0,Sunny,15335.64,162,140,106.5,7.5,8,2024
03-08-2024,S003,East,Groceries,Summer,0,Sunny,36928.97,639,328,127.6667,5.166666667,8,2024
03-08-2024,S003,East,Electronics,Summer,0,Sunny,24671.04,240,135,106,5,8,2024
03-08-2024,S004,West,Furniture,Summer,0,Snowy,29571.55,239,156.2,57.4,6.2,8,2024
03-08-2024,S005,North,Clothing,Summer,0,Snowy,765.16,47,182,70,11,8,2024
03-08-2024,S005,North,Toys,Summer,0,Snowy,10327.59,289,158.6667,113.6667,5.333333333,8,2024
03-08-2024,S005,North,Groceries,Summer,0,Snowy,41571.06,802,310.5,107.375,4.125,8,2024
03-08-2024,S005,North,Furniture,Summer,0,Snowy,26269.79,151,138,98,3,8,2024
03-08-2024,S002,South,Electronics,Summer,0,Snowy,36716.74,351,551,115.3333,2.333333333,8,2024
03-08-2024,S001,North,Furniture,Summer,0,Snowy,16914.91,145,218.6667,61,6.666666667,8,2024
03-08-2024,S001,North,Groceries,Summer,0,Snowy,21254.92,402,461.5,76.1667,3,8,2024
03-08-2024,S001,North,Toys,Summer,0,Snowy,5688.81,232,243.6667,87.6667,8.333333333,8,2024
03-08-2024,S001,North,Clothing,Summer,0,Snowy,21274.41,321,222,117,4.333333333,8,2024
03-08-2024,S001,North,Electronics,Summer,0,Snowy,13748.39,190,248,82.6667,10.33333333,8,2024
03-08-2024,S002,South,Groceries,Summer,0,Snowy,31654.75,531,225.8571,89.8571,6.571428571,8,2024
03-08-2024,S002,South,Toys,Summer,0,Snowy,6295.16,267,381.3333,86.6667,7,8,2024
03-08-2024,S003,East,Toys,Summer,0,Sunny,11280.18,320,395,109,5.333333333,8,2024
03-08-2024,S002,South,Furniture,Summer,0,Snowy,12714.18,87,313,80,1,8,2024
03-08-2024,S002,South,Clothing,Summer,0,Snowy,23846.97,316,371.75,106.5,5.25,8,2024
04-08-2024,S004,West,Clothing,Summer,0,Snowy,35442.1,420,328,107.4,6.4,8,2024
04-08-2024,S004,West,Groceries,Summer,0,Snowy,20770.69,643,338.7143,101.5714,4,8,2024
04-08-2024,S004,West,Electronics,Summer,0,Snowy,11221.35,105,218,91,1,8,2024
04-08-2024,S004,West,Furniture,Summer,0,Snowy,42734.66,352,177.7143,59.1429,7.428571429,8,2024
04-08-2024,S003,East,Furniture,Summer,0,Sunny,32030.96,225,387.6667,81.6667,5.333333333,8,2024
04-08-2024,S003,East,Clothing,Summer,0,Sunny,14883.36,161,139.5,111,7.5,8,2024
04-08-2024,S003,East,Groceries,Summer,0,Sunny,58093.75,724,239.6667,138.1667,4.833333333,8,2024
04-08-2024,S003,East,Electronics,Summer,0,Sunny,41712.02,370,127,114.6667,3.666666667,8,2024
04-08-2024,S005,North,Clothing,Summer,0,Snowy,769.27,43,200,66,10,8,2024
04-08-2024,S005,North,Toys,Summer,0,Snowy,8242.92,229,172,92.3333,6.333333333,8,2024
04-08-2024,S005,North,Groceries,Summer,0,Snowy,34840.1,632,348.1429,103.1429,3.428571429,8,2024
04-08-2024,S005,North,Furniture,Summer,0,Snowy,31231.04,190,221.6667,83.3333,5.333333333,8,2024
04-08-2024,S005,North,Electronics,Summer,0,Snowy,9753.76,161,206.5,103.5,1.5,8,2024
04-08-2024,S001,North,Furniture,Summer,0,Snowy,25087.04,211,285.75,59.75,6.25,8,2024
04-08-2024,S001,North,Toys,Summer,0,Snowy,5398.1,235,119.6667,92.6667,6.333333333,8,2024
04-08-2024,S001,North,Groceries,Summer,0,Snowy,16607.37,309,545.4,74.6,1.8,8,2024
04-08-2024,S001,North,Clothing,Summer,0,Snowy,15095.69,171,136.5,101.5,1,8,2024
04-08-2024,S001,North,Electronics,Summer,0,Snowy,14019.98,184,264.6667,82.6667,10,8,2024
04-08-2024,S002,South,Groceries,Summer,0,Snowy,33671.61,633,215.125,94.75,6.125,8,2024
04-08-2024,S002,South,Toys,Summer,0,Snowy,4883.9,193,469,94.5,9.5,8,2024
04-08-2024,S003,East,Toys,Summer,0,Sunny,10975.92,323,375,108.6667,5.333333333,8,2024
04-08-2024,S002,South,Furniture,Summer,0,Snowy,12374.56,88,298,85,1,8,2024
04-08-2024,S002,South,Clothing,Summer,0,Snowy,28219.35,385,323.4,110.6,6.4,8,2024
04-08-2024,S002,South,Electronics,Summer,0,Snowy,12388.84,97,667,102,5,8,2024
05-08-2024,S004,West,Clothing,Summer,0,Snowy,20322.12,268,320.3333,105.3333,4,8,2024
05-08-2024,S004,West,Groceries,Summer,0,Snowy,18253.59,501,362.8333,98.1667,4.166666667,8,2024
05-08-2024,S004,West,Electronics,Summer,0,Snowy,12502.7,106,190,88,1,8,2024
05-08-2024,S004,West,Furniture,Summer,0,Snowy,34000.82,287,195.8333,56.3333,7.5,8,2024
05-08-2024,S003,East,Furniture,Summer,0,Sunny,17170.8,141,471.5,67.5,5.5,8,2024
05-08-2024,S003,East,Clothing,Summer,0,Sunny,14747.23,157,140.5,99.5,7.5,8,2024
05-08-2024,S003,East,Groceries,Summer,0,Sunny,58878.64,800,315.7143,130,4.714285714,8,2024
05-08-2024,S003,East,Electronics,Summer,0,Sunny,43959.96,384,138,121,3.333333333,8,2024
05-08-2024,S005,North,Clothing,Summer,0,Snowy,882.9,45,195,75,10,8,2024
05-08-2024,S005,North,Toys,Summer,0,Snowy,12721.59,375,174.75,98.5,5.25,8,2024
05-08-2024,S005,North,Groceries,Summer,0,Snowy,31383.76,694,320.375,97.5,4.125,8,2024
05-08-2024,S005,North,Furniture,Summer,0,Snowy,29614.55,185,231.3333,84.3333,5.666666667,8,2024
05-08-2024,S005,North,Electronics,Summer,0,Snowy,9960.84,173,217,99,1,8,2024
05-08-2024,S002,South,Electronics,Summer,0,Snowy,29183.76,274,643,114,3,8,2024
05-08-2024,S001,North,Furniture,Summer,0,Snowy,27082.28,222,297.5,61,6.25,8,2024
05-08-2024,S001,North,Groceries,Summer,0,Snowy,15473.46,304,414.4,71.8,3.6,8,2024
05-08-2024,S001,North,Toys,Summer,0,Snowy,5987.79,244,231,86.3333,8.333333333,8,2024
05-08-2024,S001,North,Clothing,Summer,0,Snowy,22042.8,308,226.3333,114.3333,4,8,2024
05-08-2024,S001,North,Electronics,Summer,0,Snowy,13922.98,183,252.3333,83,10,8,2024
05-08-2024,S002,South,Groceries,Summer,0,Snowy,26037.33,398,227,86,5.333333333,8,2024
05-08-2024,S002,South,Toys,Summer,0,Snowy,5162.88,190,465.5,97,9.5,8,2024
05-08-2024,S003,East,Toys,Summer,0,Sunny,10464.31,327,364,109.6667,5.666666667,8,2024
05-08-2024,S002,South,Furniture,Summer,0,Snowy,13261.8,92,320,80,1,8,2024
05-08-2024,S002,South,Clothing,Summer,0,Snowy,28676.2,406,324.6,109.2,6,8,2024
06-08-2024,S004,West,Clothing,Summer,0,Snowy,36295.58,424,331.4,110.8,6.4,8,2024
06-08-2024,S004,West,Groceries,Summer,0,Snowy,21368.66,637,342.1429,104,4,8,2024
06-08-2024,S004,West,Electronics,Summer,0,Snowy,11027.38,91,190,86,1,8,2024
06-08-2024,S003,East,Furniture,Summer,0,Sunny,2905.2,36,275,52,8,8,2024
06-08-2024,S003,East,Clothing,Summer,0,Sunny,14821.61,154,149.5,107,7.5,8,2024
06-08-2024,S003,East,Groceries,Summer,0,Sunny,59549.22,875,358.25,130.625,4.75,8,2024
06-08-2024,S004,West,Furniture,Summer,0,Snowy,38133.77,302,190.1667,58.1667,7.333333333,8,2024
06-08-2024,S005,North,Clothing,Summer,0,Snowy,688.39,41,185,65,9,8,2024
06-08-2024,S003,East,Electronics,Summer,0,Sunny,30153.72,238,116,113,3,8,2024
06-08-2024,S005,North,Toys,Summer,0,Snowy,11650.26,348,183.25,97,5,8,2024
06-08-2024,S005,North,Groceries,Summer,0,Snowy,42930.23,837,305,101.2222,4,8,2024
06-08-2024,S005,North,Furniture,Summer,0,Snowy,29293.64,193,217.3333,88.3333,6,8,2024
06-08-2024,S005,North,Electronics,Summer,0,Snowy,9953.51,177,206,98,1,8,2024
06-08-2024,S002,South,Electronics,Summer,0,Snowy,34401.11,341,549.3333,114,2.333333333,8,2024
06-08-2024,S001,North,Furniture,Summer,0,Snowy,26601.3,216,296.25,61.25,5.75,8,2024
06-08-2024,S001,North,Groceries,Summer,0,Snowy,9513.16,236,459.75,68.5,4.25,8,2024
06-08-2024,S001,North,Toys,Summer,0,Snowy,8697.25,320,201.25,92.5,7.75,8,2024
